Patient,Cell name,T cell type,Cluster*,Clone ID,Clonal status
P1212,NTH22-20161212,other,NA,CRC.P1212_C000437:1,NoClonal
P1212,TTH59-20161212,CD4,CD4_C08-IL23R,CRC.P1212_C000438:1,NoClonal
P1212,NTC15-20161212,CD8,CD8_C06-CD160,CRC.P1212_C000439:1,NoClonal
P1212,NTC38-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000440:1,NoClonal
P1212,PTR92-20161212,CD4,CD4_C02-ANXA1,CRC.P1212_C000441:1,NoClonal
P1212,TTC146-1212,CD8,CD8_C04-GZMK,CRC.P1212_C000442:1,NoClonal
P1212,PTH186-1212,DN,NA,CRC.P1212_C000443:1,NoClonal
P1212,NTH141-20161212,DN,NA,CRC.P1212_C000444:1,NoClonal
P1212,TTH26-20161212,DN,NA,CRC.P1212_C000445:1,NoClonal
P1212,PTR82-20161212,other,NA,CRC.P1212_C000446:1,NoClonal
P1212,NTH5-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000447:1,NoClonal
P1212,NTY2-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000448:1,NoClonal
P1212,NTH168-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000449:1,NoClonal
P1212,NTC94-20161212,CD8,CD8_C06-CD160,CRC.P1212_C000452:1,NoClonal
P1212,NTH178-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000453:1,NoClonal
P1212,PTH118-1212,DN,NA,CRC.P1212_C000456:1,NoClonal
P1212,NTH24-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000457:1,NoClonal
P1212,PTC110-20161212,CD8,CD8_C01-LEF1,CRC.P1212_C000458:1,NoClonal
P1212,PTH181-1212,CD4,CD4_C03-GNLY,CRC.P1212_C000459:1,NoClonal
P1212,NTC77-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000461:1,NoClonal
P1212,PTH58-1212,CD4,CD4_C03-GNLY,CRC.P1212_C000462:1,NoClonal
P1212,NTH4-20161212,other,NA,CRC.P1212_C000464:1,NoClonal
P1212,TTR117-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000465:1,NoClonal
P1212,PTC114-20161212,CD8,CD8_C02-GPR183,CRC.P1212_C000466:1,NoClonal
P1212,NTH218-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000467:1,NoClonal
P1212,PTH140-1212,CD4,CD4_C01-CCR7,CRC.P1212_C000468:1,NoClonal
P1212,NTC95-20161212,CD8,CD8_C01-LEF1,CRC.P1212_C000469:1,NoClonal
P1212,NTH72-20161212,other,NA,CRC.P1212_C000470:1,NoClonal
P1212,NTH60-20161212,DN,NA,CRC.P1212_C000471:1,NoClonal
P1212,TTC91-20161212,CD8,CD8_C07-LAYN,CRC.P1212_C000472:1,NoClonal
P1212,TTR57-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000473:1,NoClonal
P1212,PTH105-1212,CD4,CD4_C01-CCR7,CRC.P1212_C000474:1,NoClonal
P1212,NTH166-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000475:1,NoClonal
P1212,PTH138-1212,CD4,CD4_C01-CCR7,CRC.P1212_C000476:1,NoClonal
P1212,NTH204-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000477:1,NoClonal
P1212,NTH256-20161212,DN,NA,CRC.P1212_C000478:1,NoClonal
P1212,TTC126-1212,CD8,CD8_C04-GZMK,CRC.P1212_C000479:1,NoClonal
P1212,NTC109-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000481:1,NoClonal
P1212,PTR52-20161212,DN,NA,CRC.P1212_C000483:1,NoClonal
P1212,NTH36-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000484:1,NoClonal
P1212,NTH43-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000485:1,NoClonal
P1212,TTC242-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000486:1,NoClonal
P1212,NTH130-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000487:1,NoClonal
P1212,TTR151-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000488:1,NoClonal
P1212,TTC24-20161212,CD8,CD8_C07-LAYN,CRC.P1212_C000489:1,NoClonal
P1212,PTR51-20161212,DN,NA,CRC.P1212_C000490:1,NoClonal
P1212,TTR64-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000491:1,NoClonal
P1212,NTH278-20161212,DN,NA,CRC.P1212_C000492:1,NoClonal
P1212,PTH2-1212,DN,NA,CRC.P1212_C000493:1,NoClonal
P1212,TTH63-20161212,DN,NA,CRC.P1212_C000494:1,NoClonal
P1212,PTR4-20161212,other,NA,CRC.P1212_C000495:1,NoClonal
P1212,NTH229-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000496:1,NoClonal
P1212,TTH78-20161212,CD4,CD4_C08-IL23R,CRC.P1212_C000497:1,NoClonal
P1212,TTH18-20161212,other,NA,CRC.P1212_C000498:1,NoClonal
P1212,PTR34-20161212,DN,NA,CRC.P1212_C000501:1,NoClonal
P1212,NTH80-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000502:1,NoClonal
P1212,PTR17-20161212,other,NA,CRC.P1212_C000503:1,NoClonal
P1212,TTH17-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000504:1,NoClonal
P1212,PTR59-20161212,DN,NA,CRC.P1212_C000505:1,NoClonal
P1212,PTC168-20161212,CD8,CD8_C03-CX3CR1,CRC.P1212_C000506:1,NoClonal
P1212,NTC189-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000508:1,NoClonal
P1212,PTH146-1212,CD4,CD4_C03-GNLY,CRC.P1212_C000510:1,NoClonal
P1212,PTH67-1212,CD4,CD4_C02-ANXA1,CRC.P1212_C000512:1,NoClonal
P1212,PTH111-1212,CD4,CD4_C01-CCR7,CRC.P1212_C000513:1,NoClonal
P1212,NTH132-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000514:1,NoClonal
P1212,NTH17-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000515:1,NoClonal
P1212,TTH34-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000516:1,NoClonal
P1212,TTC258-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000517:1,NoClonal
P1212,TTR27-20161212,other,NA,CRC.P1212_C000518:1,NoClonal
P1212,PTR85-20161212,CD4,CD4_C10-FOXP3,CRC.P1212_C000519:1,NoClonal
P1212,NTH11-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000520:1,NoClonal
P1212,NTH206-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000521:1,NoClonal
P1212,PTH182-1212,other,NA,CRC.P1212_C000523:1,NoClonal
P1212,PTC171-20161212,CD8,CD8_C02-GPR183,CRC.P1212_C000524:1,NoClonal
P1212,TTH68-20161212,CD4,CD4_C03-GNLY,CRC.P1212_C000525:1,NoClonal
P1212,TTC169-1212,CD8,CD8_C04-GZMK,CRC.P1212_C000526:1,NoClonal
P1212,TTR29-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000527:1,NoClonal
P1212,NTH193-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000528:1,NoClonal
P1212,TTH82-20161212,CD4,CD4_C09-CXCL13,CRC.P1212_C000530:1,NoClonal
P1212,PTH110-1212,CD4,CD4_C02-ANXA1,CRC.P1212_C000531:1,NoClonal
P1212,PTR63-20161212,CD4,CD4_C02-ANXA1,CRC.P1212_C000533:1,NoClonal
P1212,PTR22-20161212,other,NA,CRC.P1212_C000534:1,NoClonal
P1212,NTH258-20161212,CD4,CD4_C01-CCR7,CRC.P1212_C000536:1,NoClonal
P1212,PTR88-20161212,CD4,CD4_C10-FOXP3,CRC.P1212_C000537:1,NoClonal
P1212,TTR144-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000538:1,NoClonal
P1212,NTC44-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000539:1,NoClonal
P1212,TTR115-20161212,DN,NA,CRC.P1212_C000540:1,NoClonal
P1212,NTH247-20161212,CD4,CD4_C07-GZMK,CRC.P1212_C000541:1,NoClonal
P1212,NTH173-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000542:1,NoClonal
P1212,TTH39-20161212,DN,NA,CRC.P1212_C000543:1,NoClonal
P1212,TTH4-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000544:1,NoClonal
P1212,NTC56-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000546:1,NoClonal
P1212,PTR93-20161212,CD4,CD4_C10-FOXP3,CRC.P1212_C000547:1,NoClonal
P1212,TTH6-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000548:1,NoClonal
P1212,TTR104-20161212,other,NA,CRC.P1212_C000549:1,NoClonal
P1212,TTC165-1212,CD8,CD8_C04-GZMK,CRC.P1212_C000550:1,NoClonal
P1212,TTH84-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000552:1,NoClonal
P1212,PTR89-20161212,other,NA,CRC.P1212_C000553:1,NoClonal
P1212,TTC200-20161212,other,NA,CRC.P1212_C000554:1,NoClonal
P1212,PTR36-20161212,DN,NA,CRC.P1212_C000556:1,NoClonal
P1212,NTH162-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000557:1,NoClonal
P1212,NTY6-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000558:1,NoClonal
P1212,NTH95-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000559:1,NoClonal
P1212,TTC227-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000561:1,NoClonal
P1212,TTH52-20161212,CD4,CD4_C07-GZMK,CRC.P1212_C000563:1,NoClonal
P1212,PTH17-1212,other,NA,CRC.P1212_C000564:1,NoClonal
P1212,NTH242-20161212,DN,NA,CRC.P1212_C000565:1,NoClonal
P1212,PTR6-20161212,other,NA,CRC.P1212_C000566:1,NoClonal
P1212,NTC39-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000568:1,NoClonal
P1212,NTH19-20161212,DN,NA,CRC.P1212_C000569:1,NoClonal
P1212,TTC209-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000570:1,NoClonal
P1212,PTR20-20161212,CD4,CD4_C02-ANXA1,CRC.P1212_C000571:1,NoClonal
P1212,TTC43-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000572:1,NoClonal
P1212,PTC16-20161212,CD8,CD8_C02-GPR183,CRC.P1212_C000573:1,NoClonal
P1212,NTH92-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000574:1,NoClonal
P1212,TTC22-20161212,other,NA,CRC.P1212_C000575:1,NoClonal
P1212,PTH137-1212,DN,NA,CRC.P1212_C000576:1,NoClonal
P1212,PTR41-20161212,CD4,CD4_C10-FOXP3,CRC.P1212_C000577:1,NoClonal
P1212,TTC122-1212,CD8,CD8_C04-GZMK,CRC.P1212_C000578:1,NoClonal
P1212,PTR32-20161212,CD4,CD4_C02-ANXA1,CRC.P1212_C000579:1,NoClonal
P1212,TTH45-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000580:1,NoClonal
P1212,PTH71-1212,DN,NA,CRC.P1212_C000581:1,NoClonal
P1212,TTR154-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000582:1,NoClonal
P1212,NTH205-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000584:1,NoClonal
P1212,NTC260-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000587:1,NoClonal
P1212,PTH5-1212,CD4,CD4_C02-ANXA1,CRC.P1212_C000588:1,NoClonal
P1212,PTC6-20161212,CD8,CD8_C03-CX3CR1,CRC.P1212_C000589:1,NoClonal
P1212,PTR45-20161212,CD4,CD4_C02-ANXA1,CRC.P1212_C000590:1,NoClonal
P1212,PTC89-1212,CD8,CD8_C02-GPR183,CRC.P1212_C000591:1,NoClonal
P1212,NTH63-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000592:1,NoClonal
P1212,PTC23-20161212,CD8,CD8_C02-GPR183,CRC.P1212_C000593:1,NoClonal
P1212,PTH153-1212,CD4,CD4_C03-GNLY,CRC.P1212_C000594:1,NoClonal
P1212,PTR46-20161212,CD4,CD4_C02-ANXA1,CRC.P1212_C000595:1,NoClonal
P1212,PTH96-1212,CD4,CD4_C02-ANXA1,CRC.P1212_C000596:1,NoClonal
P1212,PTH114-1212,CD4,CD4_C02-ANXA1,CRC.P1212_C000597:1,NoClonal
P1212,NTC54-20161212,DP,NA,CRC.P1212_C000598:1,NoClonal
P1212,PTH40-1212,CD4,CD4_C02-ANXA1,CRC.P1212_C000599:1,NoClonal
P1212,NTC153-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000600:1,NoClonal
P1212,NTH114-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000601:1,NoClonal
P1212,PTR1-20161212,CD4,CD4_C10-FOXP3,CRC.P1212_C000602:1,NoClonal
P1212,TTR3-20161212,other,NA,CRC.P1212_C000603:1,NoClonal
P1212,NTH203-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000604:1,NoClonal
P1212,PTH72-1212,CD4,CD4_C02-ANXA1,CRC.P1212_C000605:1,NoClonal
P1212,TTC30-20161212,CD8,CD8_C07-LAYN,CRC.P1212_C000607:1,NoClonal
P1212,PTR27-20161212,CD4,CD4_C10-FOXP3,CRC.P1212_C000609:1,NoClonal
P1212,PTH89-1212,DN,NA,CRC.P1212_C000610:1,NoClonal
P1212,TTC84-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000611:1,NoClonal
P1212,TTH55-20161212,DN,NA,CRC.P1212_C000612:1,NoClonal
P1212,NTH124-20161212,CD4,CD4_C11-IL10,CRC.P1212_C000613:1,NoClonal
P1212,PTH84-1212,CD4,CD4_C02-ANXA1,CRC.P1212_C000614:1,NoClonal
P1212,NTH91-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000615:1,NoClonal
P1212,NTH234-20161212,DN,NA,CRC.P1212_C000616:1,NoClonal
P1212,PTR50-20161212,CD4,CD4_C10-FOXP3,CRC.P1212_C000617:1,NoClonal
P1212,TTH20-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000618:1,NoClonal
P1212,TTH79-20161212,CD4,CD4_C08-IL23R,CRC.P1212_C000619:1,NoClonal
P1212,NTH237-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000620:1,NoClonal
P1212,NTH70-20161212,other,NA,CRC.P1212_C000621:1,NoClonal
P1212,NTH31-20161212,other,NA,CRC.P1212_C000622:1,NoClonal
P1212,NTC43-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000623:1,NoClonal
P1212,NTH139-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000624:1,NoClonal
P1212,NTY30-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000625:1,NoClonal
P1212,PTH143-1212,CD4,CD4_C02-ANXA1,CRC.P1212_C000626:1,NoClonal
P1212,NTH199-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000627:1,NoClonal
P1212,TTR36-20161212,other,NA,CRC.P1212_C000628:1,NoClonal
P1212,TTR34-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000629:1,NoClonal
P1212,TTR42-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000630:1,NoClonal
P1212,NTC151-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000631:1,NoClonal
P1212,PTR43-20161212,DN,NA,CRC.P1212_C000632:1,NoClonal
P1212,TTR17-20161212,other,NA,CRC.P1212_C000634:1,NoClonal
P1212,PTH4-1212,CD4,CD4_C01-CCR7,CRC.P1212_C000635:1,NoClonal
P1212,NTH281-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000636:1,NoClonal
P1212,NTC176-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000637:1,NoClonal
P1212,PTR96-20161212,CD4,CD4_C02-ANXA1,CRC.P1212_C000638:1,NoClonal
P1212,PTR21-20161212,CD4,CD4_C02-ANXA1,CRC.P1212_C000639:1,NoClonal
P1212,PTR70-20161212,other,NA,CRC.P1212_C000640:1,NoClonal
P1212,NTH118-20161212,CD4,CD4_C01-CCR7,CRC.P1212_C000641:1,NoClonal
P1212,TTR35-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000642:1,NoClonal
P1212,PTH65-1212,DN,NA,CRC.P1212_C000643:1,NoClonal
P1212,NTH175-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000644:1,NoClonal
P1212,TTC25-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000645:1,NoClonal
P1212,NTH171-20161212,other,NA,CRC.P1212_C000646:1,NoClonal
P1212,PTH88-1212,DN,NA,CRC.P1212_C000648:1,NoClonal
P1212,TTH95-20161212,DN,NA,CRC.P1212_C000649:1,NoClonal
P1212,NTH27-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000650:1,NoClonal
P1212,NTH179-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000651:1,NoClonal
P1212,TTR82-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000652:1,NoClonal
P1212,PTH155-1212,CD4,CD4_C02-ANXA1,CRC.P1212_C000653:1,NoClonal
P1212,PTC99-20161212,CD8,CD8_C01-LEF1,CRC.P1212_C000654:1,NoClonal
P1212,PTR71-20161212,CD4,CD4_C10-FOXP3,CRC.P1212_C000655:1,NoClonal
P1212,PTH77-1212,other,NA,CRC.P1212_C000656:1,NoClonal
P1212,NTH240-20161212,other,NA,CRC.P1212_C000657:1,NoClonal
P1212,PTC107-20161212,CD8,CD8_C01-LEF1,CRC.P1212_C000658:1,NoClonal
P1212,NTC156-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000659:1,NoClonal
P1212,PTC119-20161212,CD8,CD8_C03-CX3CR1,CRC.P1212_C000660:1,NoClonal
P1212,NTH180-20161212,DN,NA,CRC.P1212_C000661:1,NoClonal
P1212,PTR49-20161212,CD4,CD4_C10-FOXP3,CRC.P1212_C000662:1,NoClonal
P1212,NTH214-20161212,DN,NA,CRC.P1212_C000663:1,NoClonal
P1212,NTC14-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000664:1,NoClonal
P1212,PTR58-20161212,CD4,CD4_C01-CCR7,CRC.P1212_C000665:1,NoClonal
P1212,NTH99-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000666:1,NoClonal
P1212,NTY8-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000667:1,NoClonal
P1212,PTR11-20161212,CD4,CD4_C01-CCR7,CRC.P1212_C000668:1,NoClonal
P1212,PTC1-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000669:1,NoClonal
P1212,PTH188-1212,DN,NA,CRC.P1212_C000670:1,NoClonal
P1212,NTH177-20161212,DN,NA,CRC.P1212_C000671:1,NoClonal
P1212,PTC189-20161212,CD8,CD8_C02-GPR183,CRC.P1212_C000673:1,NoClonal
P1212,NTC32-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000674:1,NoClonal
P1212,TTR150-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000675:1,NoClonal
P1212,TTR121-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000676:1,NoClonal
P1212,NTH146-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000677:1,NoClonal
P1212,TTR56-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000678:1,NoClonal
P1212,PTR3-20161212,other,NA,CRC.P1212_C000679:1,NoClonal
P1212,NTH87-20161212,DN,NA,CRC.P1212_C000680:1,NoClonal
P1212,PTR8-20161212,CD4,CD4_C01-CCR7,CRC.P1212_C000681:1,NoClonal
P1212,PTC22-20161212,other,NA,CRC.P1212_C000682:1,NoClonal
P1212,PTH41-1212,CD4,CD4_C01-CCR7,CRC.P1212_C000684:1,NoClonal
P1212,TTR140-20161212,CD4,CD4_C08-IL23R,CRC.P1212_C000686:1,NoClonal
P1212,NTH33-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000687:1,NoClonal
P1212,PTR5-20161212,CD4,CD4_C10-FOXP3,CRC.P1212_C000688:1,NoClonal
P1212,TTC195-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000689:1,NoClonal
P1212,PTH158-1212,CD4,CD4_C10-FOXP3,CRC.P1212_C000690:1,NoClonal
P1212,NTC177-20161212,CD8,CD8_C06-CD160,CRC.P1212_C000691:1,NoClonal
P1212,PTR80-20161212,CD4,CD4_C10-FOXP3,CRC.P1212_C000692:1,NoClonal
P1212,NTC112-20161212,CD8,CD8_C01-LEF1,CRC.P1212_C000693:1,NoClonal
P1212,TTC94-20161212,CD8,CD8_C07-LAYN,CRC.P1212_C000694:1,NoClonal
P1212,NTH268-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000695:1,NoClonal
P1212,NTC149-20161212,CD8,CD8_C08-SLC4A10,CRC.P1212_C000696:1,NoClonal
P1212,TTR55-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000697:1,NoClonal
P1212,NTC133-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000698:1,NoClonal
P1212,PTH30-1212,CD4,CD4_C10-FOXP3,CRC.P1212_C000699:1,NoClonal
P1212,PTC176-20161212,CD8,CD8_C03-CX3CR1,CRC.P1212_C000700:1,NoClonal
P1212,TTH5-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000701:1,NoClonal
P1212,TTR69-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000702:1,NoClonal
P1212,NTH56-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000704:1,NoClonal
P1212,PTR68-20161212,DN,NA,CRC.P1212_C000705:1,NoClonal
P1212,PTH106-1212,CD4,CD4_C02-ANXA1,CRC.P1212_C000706:1,NoClonal
P1212,NTC169-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000707:1,NoClonal
P1212,PTH24-1212,CD4,CD4_C01-CCR7,CRC.P1212_C000708:1,NoClonal
P1212,TTC143-20161212,CD8,CD8_C07-LAYN,CRC.P1212_C000709:1,NoClonal
P1212,PTC76-20161212,CD8,CD8_C02-GPR183,CRC.P1212_C000710:1,NoClonal
P1212,NTC36-20161212,CD8,CD8_C01-LEF1,CRC.P1212_C000711:1,NoClonal
P1212,PTH116-1212,CD4,CD4_C01-CCR7,CRC.P1212_C000712:1,NoClonal
P1212,NTH201-20161212,DN,NA,CRC.P1212_C000715:1,NoClonal
P1212,NTH82-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000716:1,NoClonal
P1212,TTH25-20161212,other,NA,CRC.P1212_C000717:1,NoClonal
P1212,PTC5-20161212,CD8,CD8_C03-CX3CR1,CRC.P1212_C000720:1,NoClonal
P1212,PTC47-20161212,CD8,CD8_C02-GPR183,CRC.P1212_C000721:1,NoClonal
P1212,TTH89-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000722:1,NoClonal
P1212,NTH121-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000723:1,NoClonal
P1212,NTH254-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000724:1,NoClonal
P1212,TTC114-1212,CD8,CD8_C04-GZMK,CRC.P1212_C000725:1,NoClonal
P1212,PTR66-20161212,CD4,CD4_C10-FOXP3,CRC.P1212_C000726:1,NoClonal
P1212,PTR48-20161212,CD4,CD4_C10-FOXP3,CRC.P1212_C000727:1,NoClonal
P1212,TTC164-1212,CD8,CD8_C07-LAYN,CRC.P1212_C000728:1,NoClonal
P1212,TTH70-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000729:1,NoClonal
P1212,TTR108-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000730:1,NoClonal
P1212,NTC74-20161212,CD8,CD8_C06-CD160,CRC.P1212_C000731:1,NoClonal
P1212,PTH173-1212,CD4,CD4_C01-CCR7,CRC.P1212_C000732:1,NoClonal
P1212,NTH9-20161212,other,NA,CRC.P1212_C000733:1,NoClonal
P1212,PTH128-1212,other,NA,CRC.P1212_C000734:1,NoClonal
P1212,NTH113-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000735:1,NoClonal
P1212,PTH12-1212,DN,NA,CRC.P1212_C000736:1,NoClonal
P1212,NTH150-20161212,other,NA,CRC.P1212_C000737:1,NoClonal
P1212,TTH22-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000738:1,NoClonal
P1212,PTR9-20161212,CD4,CD4_C02-ANXA1,CRC.P1212_C000739:1,NoClonal
P1212,NTC185-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000740:1,NoClonal
P1212,TTR21-20161212,other,NA,CRC.P1212_C000741:1,NoClonal
P1212,PTC91-1212,CD8,CD8_C02-GPR183,CRC.P1212_C000742:1,NoClonal
P1212,PTH172-1212,DN,NA,CRC.P1212_C000743:1,NoClonal
P1212,PTH134-1212,CD4,CD4_C02-ANXA1,CRC.P1212_C000744:1,NoClonal
P1212,NTH48-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000745:1,NoClonal
P1212,TTC78-20161212,CD8,CD8_C03-CX3CR1,CRC.P1212_C000746:1,NoClonal
P1212,NTH71-20161212,other,NA,CRC.P1212_C000747:1,NoClonal
P1212,PTR38-20161212,CD4,CD4_C10-FOXP3,CRC.P1212_C000748:1,NoClonal
P1212,NTC223-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000749:1,NoClonal
P1212,NTC67-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000750:1,NoClonal
P1212,TTR116-20161212,CD4,CD4_C09-CXCL13,CRC.P1212_C000751:1,NoClonal
P1212,NTC158-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000752:1,NoClonal
P1212,NTC188-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000753:1,NoClonal
P1212,NTH223-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000754:1,NoClonal
P1212,NTH228-20161212,CD4,CD4_C04-TCF7,CRC.P1212_C000755:1,NoClonal
P1212,NTH96-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000756:1,NoClonal
P1212,NTH282-20161212,CD4,CD4_C06-CXCR5,CRC.P1212_C000757:1,NoClonal
P1212,PTC78-20161212,CD8,CD8_C01-LEF1,CRC.P1212_C000758:1,NoClonal
P1212,TTC214-20161212,CD8,CD8_C04-GZMK,CRC.P1212_C000759:1,NoClonal
P1212,NTH219-20161212,other,NA,CRC.P1212_C000760:1,NoClonal
P1212,TTR47-20161212,CD4,CD4_C12-CTLA4,CRC.P1212_C000761:1,NoClonal
P1212,NTC101-20161212,other,NA,CRC.P1212_C000762:1,NoClonal
P1212,TTH44-20161212,CD4,CD4_C05-CXCR6,CRC.P1212_C000763:1,NoClonal
P1212,PTC7-20161212,CD8,CD8_C03-CX3CR1,CRC.P1212_C000764:1,NoClonal
P1212,NTC83-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000765:1,NoClonal
P1212,PTH28-1212,CD4,CD4_C02-ANXA1,CRC.P1212_C000766:1,NoClonal
P1212,PTH136-1212,other,NA,CRC.P1212_C000767:1,NoClonal
P1212,PTC85-1212,CD8,CD8_C03-CX3CR1,CRC.P1212_C000768:1,NoClonal
P1212,NTH120-20161212,CD4,CD4_C08-IL23R,CRC.P1212_C000769:1,NoClonal
P1212,NTC30-20161212,other,NA,CRC.P1212_C000770:1,NoClonal
P1212,PTH179-1212,DN,NA,CRC.P1212_C000771:1,NoClonal
P1212,NTC96-20161212,CD8,CD8_C05-CD6,CRC.P1212_C000772:1,NoClonal
P1212,PTH126-1212,CD4,CD4_C01-CCR7,CRC.P1212_C000773:1,NoClonal
P1212,PTR25-20161212,DN,NA,CRC.P1212_C000774:1,NoClonal
